Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Mapped Location,Council District Outlines (GIS),Zip Codes (GIS),Davidson County Border (GIS),Service Districts (GIS),:@computed_region_cfa7_hbpz,:@computed_region_sjpq_96s8,:@computed_region_f73m_vb2k,:@computed_region_c9xn_skx3,:@computed_region_gisn_y5cm,:@computed_region_v3ji_vzam
2806,SNELAGEN,SNELL BLVD & LAGRANGE DR EB,false,false,22,BORDEAUX,"(36.180105, -86.838733)",1,34,1,1,738,16168,1,1,6,2005
710,COUPANEM,COUNTY HOSPITAL RD & PANORAMA DR EB,false,false,22,BORDEAUX,"(36.187716, -86.839444)",2,34,1,1,67,16168,1,2,6,2005
2226,BORHOSP,METRO BORDEAUX HOSPITAL,true,false,22,BORDEAUX,"(36.17836, -86.845441)",1,34,1,1,1124,16168,1,1,6,2005
156,23ASEINF,23RD AVE N & SEIFRIED ST NB,false,false,22,BORDEAUX,"(36.182274, -86.814331)",25,51,1,1,,,1,15,6,2005
2223,ZCLSFCLK,_ CLIFF DR PAST CLARKSVILLE HWY,false,false,22,BORDEAUX,"(36.19311, -86.828228)",2,34,1,1,67,16168,1,2,6,2005
4321,HAYEVENN,HAYNES PARK DR & EVE CR NB,false,false,22,BORDEAUX,"(36.209244, -86.834539)",1,34,1,1,752,16168,1,1,6,2005
2754,HYDMANNN,JOHN MALLETTE & MANCHESTER AVE NB,false,false,22,BORDEAUX,"(36.190971, -86.838573)",2,34,1,1,67,16168,1,2,6,2005
2747,CLASHASN,CLARKSVILLE PIKE & S HAMILTON RD SB,false,true,22,BORDEAUX,"(36.193698, -86.831449)",2,34,1,1,67,16168,1,2,6,2005
4333,CRECRWSN,CREEKWOOD & CREEKWAY CT SB,false,false,22,BORDEAUX,"(36.21387, -86.845942)",1,34,1,1,1037,16168,1,1,6,2005
280,8AJEFNF,8TH AVE N & JEFFERSON ST NB,false,true,22,BORDEAUX,"(36.173643, -86.791458)",20,51,1,1,608,,1,13,6,2005
690,CLICLANM,CLIFF DR & CLARKSVILLE PIKE NB,false,false,22,BORDEAUX,"(36.194012, -86.827488)",2,34,1,1,67,16168,1,2,6,2005
2187,MLK,MARTIN LUTHER KING SCHOOL,false,false,22,BORDEAUX,"(36.161008, -86.800851)",20,40,1,1,,30406,7,13,6,2005
4331,CRECRESN,CREEKWOOD & CREEKLAND CT SB,false,false,22,BORDEAUX,"(36.216897, -86.846225)",1,34,1,1,1037,16168,1,1,6,2005
4339,FAICLAEN,FAIRVIEW DR & CLARKSVILLE PIKE EB,false,false,22,BORDEAUX,"(36.21099, -86.83911)",1,34,1,1,,16168,1,1,6,2005
2818,BUEYOUNF,BUENA VISTA PK & YOUNGS LN NB,false,false,22,BORDEAUX,"(36.203604, -86.820939)",2,34,1,1,,16168,1,2,6,2005
2814,PANCOUWN,PANORAMA DR & COUNTY HOSPITAL RD WB,false,false,22,BORDEAUX,"(36.184299, -86.842989)",1,34,1,1,738,16168,1,1,6,2005
4315,WHATUCWM,W HAMILTON RD & TUCKER RD WB,false,false,22,BORDEAUX,"(36.212173, -86.827959)",1,34,1,1,458,16168,1,1,6,2005
2819,BUETAINF,BUENA VISTA PK & TAIGANS CT NB,false,false,22,BORDEAUX,"(36.207693, -86.819796)",2,34,1,1,,16168,1,2,6,2005
4319,HAYCHANN,HAYNES PARK DR & CHARLES CT NB,false,false,22,BORDEAUX,"(36.213417, -86.833893)",1,34,1,1,752,16168,1,1,6,2005
2812,HINLAGWN,HINKLE DR & LAGRANGE DR WB,false,false,22,BORDEAUX,"(36.183658, -86.840408)",1,34,1,1,738,16168,1,1,6,2005
2794,SNEPANWF,SNELL BLVD & PANORAMA DR WB,false,false,22,BORDEAUX,"(36.179729, -86.839586)",1,34,1,1,738,16168,1,1,6,2005
4394,CLAWHASN,CLARKSVILLE PIKE & W. HAMILTON AVE,false,false,22,BORDEAUX,"(36.208641, -86.839573)",1,34,1,1,,16168,1,1,6,2005
290,8AMONSN,8TH AVE N & MONROE ST SB,false,true,22,BORDEAUX,"(36.175428, -86.792952)",20,51,1,1,,,1,13,6,2005
2753,COUHYDNN,COUNTY HOSPITAL RD & HYDES FERRY RD NB,false,false,22,BORDEAUX,"(36.189409, -86.83773)",2,34,1,1,67,16168,1,2,6,2005
5161,CAMCOUSF,CAMILLA CALDWELL LN & COUNTY HOSPITAL RD SB,false,false,22,BORDEAUX,"(36.182449, -86.847812)",1,34,1,1,1124,16168,1,1,6,2005
4294,HPKL,HAYNES PARK DR & KINGS LN NB,false,false,22,BORDEAUX,"(36.218706, -86.834137)",1,34,1,1,752,16168,1,1,6,2005
2788,HINLAGEN,HINKLE DR & LAGRANGE DR EB,false,false,22,BORDEAUX,"(36.183577, -86.84061)",1,34,1,1,738,16168,1,1,6,2005
4533,KINTEMWF,KINGS LN & TEMPLE CHURCH PARK-N-RIDE,false,false,22,BORDEAUX,"(36.217997, -86.843251)",1,34,1,1,,16168,1,1,6,2005
4331,CRECRESN,CREEKWOOD & CREEKLAND CT SB,false,false,22,BORDEAUX,"(36.216897, -86.846225)",1,34,1,1,1037,16168,1,1,6,2005
2818,BUEYOUNF,BUENA VISTA PK & YOUNGS LN NB,false,false,22,BORDEAUX,"(36.203604, -86.820939)",2,34,1,1,,16168,1,2,6,2005
4333,CRECRWSN,CREEKWOOD & CREEKWAY CT SB,false,false,22,BORDEAUX,"(36.21387, -86.845942)",1,34,1,1,1037,16168,1,1,6,2005
519,BUCDBTEN,BUCHANAN ST & DR DB TODD JR BLVD EB,false,true,22,BORDEAUX,"(36.180007, -86.811099)",25,51,1,1,,,1,15,6,2005
4953,MOOCRINN,MOOREWOOD DR & CRISLYNNDALE DR NB,false,false,23,DICKERSON ROAD,"(36.236922, -86.773349)",16,16,1,1,649,15550,1,9,4,2005
782,1SOLDNN,N 1ST ST & OLDHAM ST NB,false,false,23,DICKERSON ROAD,"(36.173965, -86.773974)",13,19,1,1,1025,15805,7,6,1,2005
775,DICLORNN,DICKERSON PIKE & LORRAINE AVE NB,false,false,23,DICKERSON ROAD,"(36.217849, -86.76299)",3,16,1,1,1025,15550,2,3,2,2005
4824,DWMRT,DICKERSON RD WAL MART,true,true,23,DICKERSON ROAD,"(36.244635, -86.760445)",16,16,1,2,,15550,1,9,4,2005
1765,CRERICWN,CREEKWOOD DR & RICHMOND HILL DR WB,false,false,23,DICKERSON ROAD,"(36.23142, -86.773243)",16,16,1,1,649,15550,1,9,4,2005
1761,CREPARWN,CREEKWOOD DR & PARK CREEK DR WB,false,true,23,DICKERSON ROAD,"(36.233771, -86.768442)",16,16,1,1,,15550,1,9,4,2005
1978,VILBRIEM,VILLAGE TRL & BRICK CHURCH PIKE EB,false,true,23,DICKERSON ROAD,"(36.247281, -86.777429)",16,16,1,2,30,15550,1,9,4,2005
1477,MOOCRISN,MOOREWOOD DR & CRISLYNNDALE DR SB,false,false,23,DICKERSON ROAD,"(36.237078, -86.773387)",16,16,1,1,649,15550,1,9,4,2005
4964,BRIRICSF,BRICK CHURCH PIKE & RICHMOND HILL D,false,false,23,DICKERSON ROAD,"(36.235789, -86.781208)",16,16,1,1,,15550,1,9,4,2005
475,BRICHEEN,BRICKMONT DR & CHESAPEAKE DR EB,false,false,23,DICKERSON ROAD,"(36.245437, -86.769046)",16,16,1,2,460,15550,1,9,4,2005
741,DICGORSF,DICKERSON PIKE & GORDON TER SB,false,false,23,DICKERSON ROAD,"(36.212823, -86.764866)",2,16,1,1,1025,15550,1,2,2,2005
4104,N1SSPRNN,N 1ST ST & SPRING ST NB,false,false,23,DICKERSON ROAD,"(36.176751, -86.774423)",13,19,1,1,1025,15805,7,6,1,2005
4954,DOVMOOEF,DOVERSIDE DR & MOORWOOD DR EB,false,false,23,DICKERSON ROAD,"(36.240342, -86.772854)",16,16,1,1,649,15550,1,9,4,2005
752,DICFERNN,DICKERSON PIKE & FERN AVE NB,false,false,23,DICKERSON ROAD,"(36.198448, -86.770761)",13,16,1,1,1025,15550,7,6,2,2005
1973,VAIROBEN,VAILVIEW DR & ROBWOOD DR EB,false,false,23,DICKERSON ROAD,"(36.237993, -86.769273)",16,16,1,1,649,15550,1,9,4,2005
647,CHERAISN,CHESAPEAKE DR & RAINWOOD DR SB,false,false,23,DICKERSON ROAD,"(36.243287, -86.767624)",16,16,1,2,460,15550,1,9,4,2005
885,EWIRICWF,EWING DR & RICHMOND HILL DR WB,false,false,23,DICKERSON ROAD,"(36.230501, -86.774199)",2,16,1,1,,15550,1,2,4,2005
2957,DICLEMSF,DICKERSON PIKE & LEMUEL RD SB,false,false,23,DICKERSON ROAD,"(36.215223, -86.764056)",2,16,1,1,1025,15550,1,2,2,2005
4824,DWMRT,DICKERSON RD WAL MART,true,true,23,DICKERSON ROAD,"(36.244635, -86.760445)",16,16,1,2,,15550,1,9,4,2005
766,DICGATNF,DICKERSON PIKE & GATEWOOD AVE NB,false,false,23,DICKERSON ROAD,"(36.200564, -86.769751)",13,16,1,1,1025,15550,7,6,2,2005
4447,VILMOUEF,VILLAGE TRL & MOUND CT EB,false,false,23,DICKERSON ROAD,"(36.246878, -86.775413)",16,16,1,2,30,15550,1,9,4,2005
104,1SJAMNM,N 1ST ST & JAMES ROBERTSON PKWY NB,false,false,23,DICKERSON ROAD,"(36.172643, -86.773761)",13,19,1,1,1025,15805,7,6,1,2005
4957,BRICHENF,BRICKMONT DR & CHESAPEAKE DR NB,false,false,23,DICKERSON ROAD,"(36.245431, -86.768844)",16,16,1,2,460,15550,1,9,4,2005
777,DICLUCSN,DICKERSON PIKE & LUCILE ST SB,false,false,23,DICKERSON ROAD,"(36.196528, -86.771895)",13,16,1,1,1025,15550,7,6,2,2005
4659,5AVDEANN,5TH AVE & DEADERICK ST NB,false,true,23,DICKERSON ROAD,"(36.165072, -86.781345)",20,1,1,1,50,16571,7,13,1,2005
5155,EWIRI_WN,EWING DR & RICH ACRES DR WB,false,false,23,DICKERSON ROAD,"(36.230582, -86.765423)",2,16,1,1,,15550,1,2,2,2005
107,1SWOONM,S 1ST ST & WOODLAND ST NB,false,true,23,DICKERSON ROAD,"(36.169643, -86.772415)",14,19,1,1,,15805,7,7,1,2005
774,DICLIGSF,DICKERSON PIKE & LIGON AVE SB,false,true,23,DICKERSON ROAD,"(36.194193, -86.772489)",13,16,1,1,1025,15550,7,6,2,2005
786,DICPINNN,DICKERSON PIKE & PINE RIDGE DR NB,false,false,23,DICKERSON ROAD,"(36.221296, -86.761766)",3,16,1,1,1025,15550,2,3,2,2005
4950,VAIBRISN,PARKWOOD PARK (VAILVIEW DR & BRICKDALE LN) SB,false,false,23,DICKERSON ROAD,"(36.235458, -86.773046)",16,16,1,1,649,15550,1,9,4,2005
470,BRIBRIEM,BRICKMONT DR & BRICKMONT CT EB,false,false,23,DICKERSON ROAD,"(36.246297, -86.771281)",16,16,1,2,30,15550,1,9,4,2005
4960,VILSTAWN,VILLAGE TRL & STANDING STONE DR WB,false,false,23,DICKERSON ROAD,"(36.247458, -86.773583)",16,16,1,2,30,15550,1,9,4,2005
4963,BRIMASSN,BRICK CHURCH PIKE & MASONWOOD DR SB,false,false,23,DICKERSON ROAD,"(36.242816, -86.780512)",16,16,1,1,,15550,1,9,4,2005
745,DICDELNF,DICKERSON PIKE & DELLWAY VILLA DR N,false,false,23,DICKERSON ROAD,"(36.213799, -86.764334)",3,16,1,1,1025,15550,2,3,2,2005
769,DICGRASN,N DICKERSON PIKE & GRACE ST SB,false,true,23,DICKERSON ROAD,"(36.183867, -86.773861)",13,16,1,1,1025,15550,7,6,2,2005
5313,CREPARNF,CREEKWOOD & PARK CREEK DR NB,false,false,23,DICKERSON ROAD,"(36.23372, -86.768351)",16,16,1,1,,15550,1,9,4,2005
767,DICGATSN,DICKERSON PIKE & GATEWOOD AVE SB,false,true,23,DICKERSON ROAD,"(36.200189, -86.770043)",13,16,1,1,1025,15550,7,6,2,2005
3869,UNI5AWN,UNION ST & 5TH AVE N WB,false,true,23,DICKERSON ROAD,"(36.164688, -86.780997)",20,1,1,1,50,16169,7,13,1,2005
1574,1SOLDSM,N 1ST ST & OLDHAM ST SB,false,false,23,DICKERSON ROAD,"(36.172806, -86.77405)",13,19,1,1,1025,15805,7,6,1,2005
1677,OAKSTASN,OAKVIEW DR & STARLIGHT DR SB,false,false,23,DICKERSON ROAD,"(36.238116, -86.766147)",16,16,1,1,461,15550,1,9,4,2005
747,DICEWINM,DICKERSON PIKE & DICKERSON PK NB,false,false,23,DICKERSON ROAD,"(36.227724, -86.759575)",3,16,1,1,1025,15550,2,3,2,2005
477,BRIMASNN,BRICK CHURCH PIKE & MASONWOOD DR NB,false,false,23,DICKERSON ROAD,"(36.242673, -86.780411)",16,16,1,1,,15550,1,9,4,2005
776,DICLUCNN,DICKERSON PIKE & LUCILE ST NB,false,false,23,DICKERSON ROAD,"(36.196394, -86.771839)",13,16,1,1,1025,15550,7,6,2,2005
4431,MCC5_11,MUSIC CITY CENTRAL 5TH - BAY 11,true,false,23,DICKERSON ROAD,"(36.16659, -86.781996)",20,1,1,1,50,16169,7,13,1,2005
882,EWIDICEN,EWING DR & DICKERSON PIKE EB,false,true,23,DICKERSON ROAD,"(36.229387, -86.759713)",2,16,1,1,1025,15550,1,2,2,2005
779,1SDICSN,N 1ST ST & DICKERSON PIKE RAMP SB,false,false,23,DICKERSON ROAD,"(36.182314, -86.774085)",13,16,1,1,1025,15550,7,6,2,2005
474,BRICHEEM,BRICKMONT CT & CHESAPEAKE DR EB,false,false,23,DICKERSON ROAD,"(36.246199, -86.769877)",16,16,1,2,30,15550,1,9,4,2005
1478,MOOWILSF,MOOREWOOD DR & WILMOTH RD SB,false,false,23,DICKERSON ROAD,"(36.235583, -86.775112)",16,16,1,1,649,15550,1,9,4,2005
202,3AVDEASN,3RD AVE N & DEADERICK ST SB,false,true,23,DICKERSON ROAD,"(36.16642, -86.779158)",20,29,1,1,,30396,7,13,1,2005
739,DICBENNF,DICKERSON PIKE & BEN ALLEN RD NB,false,false,23,DICKERSON ROAD,"(36.225429, -86.760305)",3,16,1,1,1025,15550,2,3,2,2005
1979,VILSTAEM,VILLAGE TRL & STANDING STONE DR EB,false,false,23,DICKERSON ROAD,"(36.247457, -86.773292)",16,16,1,2,30,15550,1,9,4,2005
1764,CREOAKSM,CREEKWOOD DR & OAKVIEW DR SB,false,true,23,DICKERSON ROAD,"(36.234315, -86.767589)",16,16,1,1,,15550,1,9,4,2005
5429,RICCRENN,RICHMOND HILL DR & CREEKWOOD DR NB,false,false,23,DICKERSON ROAD,"(36.231274, -86.773473)",16,16,1,1,649,15550,1,9,4,2005
1763,CREOAKSN,CREEKWOOD DR & OAKVIEW DR SB,false,true,23,DICKERSON ROAD,"(36.23493, -86.766578)",16,16,1,1,,15550,1,9,4,2005
765,DICEWISF,DICKERSON PIKE & EWING DR SB,true,true,23,DICKERSON ROAD,"(36.228768, -86.759462)",2,16,1,1,1025,15550,1,2,2,2005
788,DICQUENN,DICKERSON PIKE & QUEEN AVE NB,false,false,23,DICKERSON ROAD,"(36.208287, -86.767303)",13,16,1,1,1025,15550,2,6,2,2005
4416,MCC4_24,MUSIC CITY CENTRAL 4TH - BAY 24,true,true,23,DICKERSON ROAD,"(36.166751, -86.781412)",20,1,1,1,50,16169,7,13,1,2005
4866,DOVDICWF,DOVERSIDE DR & DICKERSON PIKE WB,false,false,23,DICKERSON ROAD,"(36.244027, -86.756751)",16,16,1,2,,1527,1,9,4,2005
4958,BRIBRIWN,BRICKMONT DR & BRICKMONT CT WB,false,false,23,DICKERSON ROAD,"(36.246422, -86.771292)",16,16,1,2,30,15550,1,9,4,2005
5312,CRESKYNF,CREEKWOOD & SKYLINE APTS NB,false,false,23,DICKERSON ROAD,"(36.232628, -86.769705)",16,16,1,1,,15550,1,9,4,2005
651,CHEWOOSN,CHESAPEAKE DR & WOOD TRL SB,false,false,23,DICKERSON ROAD,"(36.244851, -86.767773)",16,16,1,2,460,15550,1,9,4,2005
771,DICHILSF,DICKERSON PIKE & HILLHURST DR SB,false,false,23,DICKERSON ROAD,"(36.226044, -86.760219)",2,16,1,1,1025,15550,1,2,2,2005
5247,DICLORNM,DICKERSON PIKE & LORRANE AVE NB,false,false,23,DICKERSON ROAD,"(36.218751, -86.762496)",3,16,1,1,1025,15550,2,3,2,2005
4951,RICVAIWM,RICHMOND HILL DR & VAILVIEW DR WB,false,false,23,DICKERSON ROAD,"(36.234592, -86.775168)",16,16,1,1,649,15550,1,9,4,2005
1810,RICVAIWN,RICHMOND HILLS DR & VAILVIEW DR WB,false,false,23,DICKERSON ROAD,"(36.234415, -86.774882)",16,16,1,1,649,15550,1,9,4,2005
756,DICDONNF,DICKERSON PIKE & DONALD ST NB,false,false,23,DICKERSON ROAD,"(36.211635, -86.765136)",3,16,1,1,1025,15550,2,3,2,2005
4945,MORBRISN,MOOREWOOD DR & BRICKMONT CT SB,false,false,23,DICKERSON ROAD,"(36.246512, -86.773044)",16,16,1,2,30,15550,1,9,4,2005
4962,BRICHUS,BRICK CHURCH PIKE & CHESAPEAK DR SB,false,false,23,DICKERSON ROAD,"(36.246128, -86.77931)",16,16,1,2,,15550,1,9,4,2005
4416,MCC4_24,MUSIC CITY CENTRAL 4TH - BAY 24,true,true,23,DICKERSON ROAD,"(36.166751, -86.781412)",20,1,1,1,50,16169,7,13,1,2005
740,DICCLESN,N DICKERSON PIKE & CLEVELAND ST SB,false,true,23,DICKERSON ROAD,"(36.187966, -86.773355)",13,16,1,1,1025,15550,7,6,2,2005
754,DICALHSF,DICKERSON PIKE & ALHAMBRA CIR SB,false,false,23,DICKERSON ROAD,"(36.219599, -86.762485)",2,16,1,1,1025,15550,1,2,2,2005
770,DICHANNN,N DICKERSON PIKE & HANCOCK ST NB,false,false,23,DICKERSON ROAD,"(36.184233, -86.773692)",13,16,1,1,1025,15550,7,6,2,2005
787,DICPINSM,DICKERSON PIKE & PINE RIDGE DR SB,false,false,23,DICKERSON ROAD,"(36.221537, -86.761811)",2,16,1,1,1025,15550,1,2,2,2005
4961,VILBRIWN,VILLAGE TRL & BRICK CHURCH PIKE WB,false,false,23,DICKERSON ROAD,"(36.24761, -86.777996)",16,16,1,2,,15550,1,9,4,2005
1762,CREPARWM,CREEKWOOD DR & PARK CREEK DR WB,false,false,23,DICKERSON ROAD,"(36.232673, -86.769823)",16,16,1,1,,15550,1,9,4,2005
2135,MEIGS,MEIGS MAGNET SCHOOL,false,false,23,DICKERSON ROAD,"(36.176017, -86.760399)",13,4,1,1,68,15548,7,6,2,2005
4949,VAIQUASF,VAILVIEW DR & QUALYNN DR SB,false,false,23,DICKERSON ROAD,"(36.23727, -86.770339)",16,16,1,1,649,15550,1,9,4,2005
790,DICRICSN,DICKERSON PIKE & RICHARDSON AVE SB,false,false,23,DICKERSON ROAD,"(36.19201, -86.772771)",13,16,1,1,1025,15550,7,6,2,2005
105,1SOLDNM,N 1ST ST & OLDHAM ST NB,false,false,23,DICKERSON ROAD,"(36.175608, -86.774322)",13,19,1,1,1025,15805,7,6,1,2005
749,DICTRINM,DICKERSON PIKE & E TRINITY LN NB,false,false,23,DICKERSON ROAD,"(36.203912, -86.768965)",13,16,1,1,1025,15550,7,6,2,2005
762,DICTRINN,DICKERSON PIKE & E TRINTY LN NB,false,false,23,DICKERSON ROAD,"(36.205626, -86.768605)",13,16,1,1,1025,15550,7,6,2,2005
1802,RICCRESM,RICHMOND HILL DR & CREEKWOOD DR SB,false,false,23,DICKERSON ROAD,"(36.230718, -86.773743)",2,16,1,1,649,15550,1,2,4,2005
764,DICEVASN,DICKERSON PIKE & EVANSON AVE SB,false,false,23,DICKERSON ROAD,"(36.190474, -86.77296)",13,16,1,1,1025,15550,7,6,2,2005
2955,EWIHILEN,EWING DR & HILLHURST DR EB,false,false,23,DICKERSON ROAD,"(36.230145, -86.770902)",2,16,1,1,,15550,1,2,2,2005
794,DICSUNSN,DICKERSON PIKE & SUNSET CR SB,false,false,23,DICKERSON ROAD,"(36.223911, -86.76099)",2,16,1,1,1025,15550,1,2,2,2005
4956,CHETRANF,CHESAPEAKE DR & TRAILWAY CIR NB,false,false,23,DICKERSON ROAD,"(36.244252, -86.767609)",16,16,1,2,460,15550,1,9,4,2005
4948,VAISPESN,VAILVIEW DR & SPEARS RD SB,false,false,23,DICKERSON ROAD,"(36.239083, -86.768621)",16,16,1,1,649,15550,1,9,4,2005
4952,MOOWILNF,MOOREWOOD DR & WILMOTH RD NB,false,false,23,DICKERSON ROAD,"(36.235556, -86.77501)",16,16,1,1,649,15550,1,9,4,2005
2952,BRIRICNN,BRICK CHURCH PIKE & RICHMOND HILL D,false,false,23,DICKERSON ROAD,"(36.235825, -86.781118)",16,16,1,1,,15550,1,9,4,2005
757,DICDOUNN,DICKERSON PIKE & DOUGLAS AVE NB,false,false,23,DICKERSON ROAD,"(36.193984, -86.772378)",13,16,1,1,1025,15550,7,6,2,2005
798,DICWTRSF,DICKERSON PIKE & W TRINITY LN SB,false,false,23,DICKERSON ROAD,"(36.204144, -86.769144)",13,16,1,1,1025,15550,7,6,2,2005
4946,PAROAKNN,PARKWAY DR & OAKVIEW DR NB,false,false,23,DICKERSON ROAD,"(36.237296, -86.764984)",16,16,1,1,461,15550,1,9,4,2005
886,EWIRICEF,EWING DR & RICH ACRES DR EB,false,false,23,DICKERSON ROAD,"(36.230466, -86.765423)",2,16,1,1,,15550,1,2,2,2005
2956,DICLORSN,DICKERSON PK & LORRAINE AVE SB,false,false,23,DICKERSON ROAD,"(36.217766, -86.763171)",2,16,1,1,1025,15550,1,2,2,2005
768,DICGRANN,DICKERSON PIKE & GRACE ST NB,false,false,23,DICKERSON ROAD,"(36.183126, -86.773816)",13,16,1,1,1025,15550,7,6,2,2005
4959,BRIMOOWN,BRICKMONT DR & MOOREWOOD CT WB,false,false,23,DICKERSON ROAD,"(36.24653, -86.772898)",16,16,1,2,30,15550,1,9,4,2005
4934,EDBCIF,EWING LN & BRICK CHURCH PIKE EB,false,false,23,DICKERSON ROAD,"(36.231449, -86.780378)",2,16,1,1,,15550,1,2,4,2005
763,DICEVANN,DICKERSON PIKE & EVANSTON AVE NB,false,false,23,DICKERSON ROAD,"(36.189992, -86.772929)",13,16,1,1,1025,15550,7,6,2,2005
1575,1SSPRSM,N 1ST ST & SPRING ST SB,false,true,23,DICKERSON ROAD,"(36.175848, -86.774565)",13,19,1,1,1025,15805,7,6,1,2005
4615,5AVCHANN,5TH AVE & CHARLOTTE AVE NB,false,false,23,DICKERSON ROAD,"(36.165679, -86.781727)",20,1,1,1,50,16571,7,13,1,2005
4425,MCC5_8,MUSIC CITY CENTRAL 5TH - BAY 8,true,false,23,DICKERSON ROAD,"(36.166768, -86.781424)",20,1,1,1,50,16169,7,13,1,2005
4955,DOVEAGEN,DOVERSIDE DR & EAGLEWOOD LN EB,false,false,23,DICKERSON ROAD,"(36.24119, -86.767902)",16,16,1,1,649,15550,1,9,4,2005
5154,VAIBRIEF,VAILVIEW DR & BRICKDALE LN EB,false,false,23,DICKERSON ROAD,"(36.235422, -86.772989)",16,16,1,1,649,15550,1,9,4,2005
473,BRICHENN,BRICK CHURCH PIKE & CHESAPEAKE DR N,false,false,23,DICKERSON ROAD,"(36.24603, -86.77931)",16,16,1,2,,15550,1,9,4,2005
4965,EWIRICEN,EWING DR & RICHMOND HILL DR EB,false,false,23,DICKERSON ROAD,"(36.230288, -86.773922)",2,16,1,1,,15550,1,2,4,2005
2959,DICDONSN,DICKERSON PK & DONALD ST SB,false,false,23,DICKERSON ROAD,"(36.211723, -86.765295)",2,16,1,1,1025,15550,1,2,2,2005
792,DICCLENN,N DICKERSON PIKE & CLEVELAND ST NB,false,true,23,DICKERSON ROAD,"(36.187073, -86.773344)",13,16,1,1,1025,15550,7,6,2,2005
793,DICSUNNN,DICKERSON PIKE & SUNSET CR NB,false,false,23,DICKERSON ROAD,"(36.223608, -86.760968)",3,16,1,1,1025,15550,2,3,2,2005
1963,UNI2AWN,UNION ST & 2ND AVE WB,false,false,23,DICKERSON ROAD,"(36.166215, -86.777565)",20,29,1,1,,30396,7,13,1,2005
2950,EWIEWIEN,EWING DR & EWING LN EB,false,false,23,DICKERSON ROAD,"(36.231074, -86.77692)",2,16,1,1,,15550,1,2,4,2005
883,EWIEWIWN,EWING DR & EWING LN WB,false,false,23,DICKERSON ROAD,"(36.231059, -86.7766)",2,16,1,1,,15550,1,2,4,2005
1970,VAISPEEM,VAILVIEW DR & SPEARS RD EB,false,false,23,DICKERSON ROAD,"(36.239673, -86.768103)",16,16,1,1,649,15550,1,9,4,2005
831,DOVCHEWN,DOVERSIDE DR & CHESAPEAKE DR WB,false,false,23,DICKERSON ROAD,"(36.241297, -86.76779)",16,16,1,1,649,15550,1,9,4,2005
4867,DICDOVSN,DICKERSON PIKE & DOVERSIDE DR SB,false,false,23,DICKERSON ROAD,"(36.244081, -86.756582)",16,16,1,2,,1527,1,9,4,2005
1972,VAIQUAEN,VAILVIEW DR & QUALYNN DR EB,false,false,23,DICKERSON ROAD,"(36.237217, -86.770335)",16,16,1,1,649,15550,1,9,4,2005
742,DICGRISN,DICKERSON PIKE & GRIZZARD AVE SB,false,true,23,DICKERSON ROAD,"(36.208387, -86.767387)",13,16,1,1,1025,15550,1,6,2,2005
3867,UNI3AWF,UNION ST & 3RD AVE N WB,false,true,23,DICKERSON ROAD,"(36.165558, -86.778849)",20,29,1,1,,30396,7,13,1,2005
884,EWIHILWN,EWING DR & HILL HURST DR WB,false,false,23,DICKERSON ROAD,"(36.230269, -86.770885)",2,16,1,1,,15550,1,2,2,2005
471,BRIBRISN,BRICK CHURCH PIKE & BRICK CHURCH LN,false,false,23,DICKERSON ROAD,"(36.244305, -86.780384)",16,16,1,2,,15550,1,9,4,2005
821,DOVMOOWN,DOVERSIDE DR & MOOREWOOD DR WB,false,false,23,DICKERSON ROAD,"(36.240374, -86.772655)",16,16,1,1,649,15550,1,9,4,2005
789,DICRICNN,DICKERSON PIKE & RICHARDSON AVE NB,false,false,23,DICKERSON ROAD,"(36.191582, -86.772693)",13,16,1,1,1025,15550,7,6,2,2005
5156,DICALHNN,DICKERSON PIKE & ALHAMBRA CIR NB,false,false,23,DICKERSON ROAD,"(36.219376, -86.762294)",3,16,1,1,1025,15550,2,3,2,2005
2958,DICROCSF,DICKERSON PIKE & ROCK ST SB,false,false,23,DICKERSON ROAD,"(36.213706, -86.764598)",2,16,1,1,1025,15550,1,2,2,2005
4947,OAKSTAWN,OAKVIEW DR & STARLIGHT DR WB,false,false,23,DICKERSON ROAD,"(36.237796, -86.765826)",16,16,1,1,461,15550,1,9,4,2005
880,EWIBRIWN,EWING DR & BRICK CHURCH PIKE WB,true,false,23,DICKERSON ROAD,"(36.231512, -86.78049)",2,16,1,1,,15550,1,2,4,2005
4926,KCRTO,KNOLLCREST APARTMENTS,false,false,23,DICKERSON ROAD,"(36.234377, -86.767376)",16,16,1,1,,15550,1,9,4,2005
4921,UNI2AEF,UNION ST & 2ND AVE EB,true,false,23,DICKERSON ROAD,"(36.166036, -86.777419)",20,29,1,1,,30396,7,13,1,2005
4540,WOON1SWF,WOODLAND ST & N 1ST ST WB,true,false,23,DICKERSON ROAD,"(36.168943, -86.772877)",14,19,1,1,,15805,7,7,1,2005
1971,VAIBRIEM,VAILVIEW DR & BRICKDALE LN EB,false,false,23,DICKERSON ROAD,"(36.236574, -86.771125)",16,16,1,1,649,15550,1,9,4,2005
751,DICCLESM,N DICKERSON PIKE & CLEVELAND ST SB,false,false,23,DICKERSON ROAD,"(36.185948, -86.773625)",13,16,1,1,1025,15550,7,6,2,2005
